   1,  41,  48,   0,     240
   2,  87,   0,   0,       0
   2,  41,   0,   0,      27
   1,  93,  64,   0,       0
   1,  41,  60,   0,     240
   2,  93,   0,   0,       0
   2,  41,   0,   0,      27
   1,  97,  64,   0,       0
   1,  41,  48,   0,     187
   2,  65,   0,   0,      53
   2,  97,   0,   0,       0
   2,  41,   0,   0,      27
   1, 101, 100,   0,       0
   1,  61, 125,   0,       0
   1,  41,  75,   0,     160
   2,  77,   0,   0,       0
   2,  81,   0,   0,       0
   2,  85,   0,   0,       0
   2,  75,   0,   0,      80
   2, 101,   0,   0,       0
   2,  61,   0,   0,       0
   2,  41,   0,   0,      27
   1,  82,  48,   0,       0
   1,  73,  48,   0,       0
   1,  77,  48,   0,       0
   1,  58, 125,   0,       0
   2,   0,  48,   0,       0
   1,  46,  48,   0,     240
   2,  46,   0,   0,      27
   1,  46,  60,   0,     240
   2,  46,   0,   0,      27
   1,  46,  48,   0,     240
   2,  46,   0,   0,      27
   1,  46,  75,   0,     160
   2,  82,   0,   0,       0
   2,  73,   0,   0,       0
   2,  77,   0,   0,      80
   2,  46,   0,   0,      27
   1,  70,  48,   0,       0
   1,  82,  48,   0,       0
   1,  85,  48,   0,       0
   1,  89,  48,   0,       0
   1,  48,  48,   0,       0
   1,  46,  48,   0,      48
   2,  48,   0,   0,       5
   1,  49,  48,   0,      48
   2,  49,   0,   0,       5
   1,  51,  48,   0,      48
   2,  51,   0,   0,       5
   1,  53,  48,   0,      48
   2,  53,   0,   0,       5
   1,  55,  48,   0,      27
   2,  46,   0,   0,      21
   2,  55,   0,   0,       5
   1,  57,  48,   0,       0
   1,  46,  75,   0,      48
   2,  57,   0,   0,       5
   1,  58,  48,   0,      48
   2,  58,   0,   0,       5
   1,  60,  48,   0,      48
   2,  60,   0,   0,       5
   1,  61,  48,   0,      48
   2,  61,   0,   0,       5
   1,  63,  48,   0,      27
   2,  46,   0,   0,      21
   2,  63,   0,   0,       5
   1,  65,  48,   0,       0
   1,  46,  48,   0,     187
   2,  58,   0,   0,      53
   2,  65,   0,   0,       0
   2,  46,   0,   0,      27
   2,   0,  80,   0,       0
   1,  58,  75,   0,       0
   1,  46,  60,   0,     160
   2,  70,   0,   0,       0
   2,  82,   0,   0,       0
   2,  85,   0,   0,       0
   2,  89,   0,   0,      80
   2,  58,   0,   0,       0
   2,  46,   0,   0,      27
   2,   0,  48,   0,       0
   1,  75,  64,   0,       0
   1,  79,  64,   0,       0
   1,  82,  64,   0,       0
   1,  70,  80,   0,       0
   1,  39,  64,   0,     180
   2,  39,   0,   0,      20
   1,  39,  64,   0,      60
   2,  39,   0,   0,       7
   1,  41,  64,   0,     240
   2,  41,   0,   0,      27
   1,  91,  48,   0,       0
   1,  43,  64,   0,      48
   2,  91,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  91,  48,   0,      48
   2,  91,   0,   0,       5
   1,  92,  48,   0,      48
   2,  92,   0,   0,       5
   1,  91,  48,   0,      27
   2,  43,   0,   0,      21
   2,  91,   0,   0,       5
   1,  94,  48,   0,       0
   1,  44,  64,   0,      48
   2,  94,   0,   0,       5
   1,  91,  48,   0,      48
   2,  91,   0,   0,       5
   1,  92,  48,   0,      48
   2,  92,   0,   0,       5
   1,  91,  48,   0,       0
   2,  75,   0,   0,       0
   2,  79,   0,   0,       0
   2,  82,   0,   0,      48
   2,  91,   0,   0,       5
   1,  94,  48,   0,      27
   2,  44,   0,   0,      21
   2,  94,   0,   0,       5
   1,  96,  48,   0,       0
   1,  72,  48,   0,       0
   1,  75,  48,   0,       0
   1,  79,  48,   0,       0
   1,  82,  48,   0,       0
   1,  46,  64,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  96,  48,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  96,  48,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  96,  48,   0,      40
   2,  46,   0,   0,       8
   2,  96,   0,   0,       5
   1,  94,  48,   0,      27
   1,  46,  64,   0,      21
   2,  94,   0,   0,       5
   1,  96,  48,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      10
   2,  46,   0,   0,      10
   2,   0,  64,   0,      28
   2,  94,   0,   0,       5
   1,  96,  48,   0,       0
   1,  43,  64,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  96,  48,   0,      29
   2,  96,   0,   0,       3
   1,  94,  48,   0,      29
   2,  94,   0,   0,       3
   1,  96,  48,   0,      16
   2,  70,   0,   0,       3
   2,  96,   0,   0,       2
   1,  94,  48,   0,      19
   2,  94,   0,   0,       2
   1,  96,  48,   0,      27
   2,  43,   0,   0,      21
   2,  96,   0,   0,       5
   1,  94,  48,   0,       0
   1,  67,  80,   0,       0
   1,  39,  64,   0,      48
   2,  94,   0,   0,       5
   1,  96,  48,   0,      48
   2,  96,   0,   0,       5
   1,  94,  48,   0,      48
   2,  94,   0,   0,       5
   1,  98,  60,   0,       0
   2,  72,   0,   0,       0
   2,  75,   0,   0,       0
   2,  79,   0,   0,       0
   2,  82,   0,   0,      48
   2,  98,   0,   0,       5
   1,  96,  60,   0,      27
   2,  67,   0,   0,       0
   2,  39,   0,   0,      21
   2,  96,   0,   0,       5
   1,  94, 100,   0,       0
   1,  70,  48,   0,       0
   1,  74,  48,   0,       0
   1,  77,  48,   0,       0
   1,  65,  80,   0,       0
   1,  41,  64,   0,     240
   2,  41,   0,   0,      27
   1,  43,  64,   0,     240
   2,  43,   0,   0,      27
   1,  44,  64,   0,     240
   2,  44,   0,   0,      27
   1,  46,  64,   0,     160
   2,  70,   0,   0,       0
   2,  74,   0,   0,       0
   2,  77,   0,   0,      80
   2,  46,   0,   0,      27
   1,  70,  48,   0,       0
   1,  74,  48,   0,       0
   1,  77,  48,   0,       0
   1,  81,  48,   0,       0
   1,  84,  48,   0,       0
   1,  46,  80,   0,     180
   2,  46,   0,   0,      20
   1,  46,  80,   0,      60
   2,  46,   0,   0,       7
   1,  50,  64,   0,     240
   2,  50,   0,   0,      27
   1,  51,  64,   0,     187
   2,  65,   0,   0,      53
   2,  51,   0,   0,      27
   2,   0,  80,   0,       0
   1,  53,  64,   0,      53
   2,  94,   0,   0,     107
   2,  70,   0,   0,       0
   2,  74,   0,   0,       0
   2,  77,   0,   0,       0
   2,  81,   0,   0,       0
   2,  84,   0,   0,      80
   2,  53,   0,   0,      27
   2,   0,  48,   0,       0
   2,   0,  64,   0,       0
   1,  39,  64,   0,     180
   2,  39,   0,   0,      20
   1,  39,  64,   0,      60
   2,  39,   0,   0,       7
   1,  91,  48,   0,       0
   1,  70,  64,   0,       0
   1,  51,  64,   0,     120
   2,  91,   0,   0,       0
   2,  70,   0,   0,      13
   1,  93,  48,   0,       0
   1,  70,  64,   0,      40
   2,  93,   0,   0,       4
   1,  91,  48,   0,      40
   2,  91,   0,   0,       4
   1,  93,  48,   0,      18
   2,  51,   0,   0,      13
   2,  70,   0,   0,       9
   2,  93,   0,   0,       4
   1,  94,  48,   0,       0
   1,  70,  64,   0,       0
   1,  50,  64,   0,      45
   2,  94,   0,   0,       5
   1,  93,  48,   0,      45
   2,  93,   0,   0,       5
   1,  94,  48,   0,      45
   2,  94,   0,   0,       5
   1,  91,  48,   0,      45
   2,  91,   0,   0,       5
   1,  93,  48,   0,      40
   2,  70,   0,   0,       0
   2,  50,   0,   0,      20
   2,  93,   0,   0,       7
   1,  91,  48,   0,       0
   1,  70,  64,   0,       0
   1,  48,  64,   0,     240
   2,  91,   0,   0,       0
   2,  70,   0,   0,       0
   2,  48,   0,   0,      27
   1,  91,  48,   0,       0
   1,  94,  48,   0,       0
   1,  75,  64,   0,       0
   1,  46,  64,   0,     240
   2,  75,   0,   0,       0
   2,  46,   0,   0,      27
   1,  72,  64,   0,       0
   1,  39,  80,   0,     117
   2,  91,   0,   0,       0
   2,  94,   0,   0,      43
   1,  91,  48,   0,       0
   1,  94,  48,   0,      32
   2,  94,   0,   0,       4
   1,  93,  48,   0,      32
   2,  93,   0,   0,       4
   1,  94,  48,   0,       9
   2,  72,   0,   0,       0
   2,  39,   0,   0,      16
   2,  91,   0,   0,       7
   2,  94,   0,   0,       4
   1,  91,  48,   0,       0
   1,  94,  48,   0,       0
   1,  70,  64,   0,       0
   1,  43,  80,   0,     240
   2,  91,   0,   0,       0
   2,  94,   0,   0,       0
   2,  70,   0,   0,       0
   2,  43,   0,   0,      27
   1,  91,  48,   0,       0
   1,  94,  48,   0,       0
   1,  67,  64,   0,       0
   1,  46,  80,   0,     240
   2,  91,   0,   0,       0
   2,  94,   0,   0,       0
   2,  67,   0,   0,       0
   2,  46,   0,   0,      27
   1,  82,  48,   0,       0
   1,  86,  48,   0,       0
   1,  89,  48,   0,       0
   1,  65,  64,   0,       0
   1,  46,  80,   0,     180
   2,  46,   0,   0,      20
   1,  46,  80,   0,      60
   2,  46,   0,   0,       7
   1,  34,  80,   0,     240
   2,  34,   0,   0,      27
   1,  38,  64,   0,     240
   2,  38,   0,   0,      27
   1,  41,  64,   0,     160
   2,  82,   0,   0,       0
   2,  86,   0,   0,       0
   2,  89,   0,   0,      80
   2,  41,   0,   0,      27
   1,  82,  64,   0,       0
   1,  86,  64,   0,       0
   1,  89,  64,   0,       0
   1,  92,  64,   0,       0
   1,  96,  64,   0,       0
   1,  46,  80,   0,     180
   2,  46,   0,   0,      20
   1,  46,  80,   0,      60
   2,  46,   0,   0,       7
   1,  34,  80,   0,     240
   2,  34,   0,   0,      27
   1,  48,  64,   0,     187
   2,  65,   0,   0,      53
   2,  48,   0,   0,      27
   2,   0,  64,   0,       0
   1,  46,  64,   0,     160
   2,  82,   0,   0,       0
   2,  86,   0,   0,       0
   2,  89,   0,   0,       0
   2,  92,   0,   0,       0
   2,  96,   0,   0,      80
   2,  46,   0,   0,      27
   2,   0,  64,   0,       0
   1,  87,  48,   0,       0
   1,  91,  48,   0,       0
   1,  94,  48,   0,       0
   2,   0,  48,   0,       0
   2,   0,  64,   0,       0
   1,  39,  64,   0,     180
   2,  39,   0,   0,      20
   1,  39,  64,   0,      60
   2,  39,   0,   0,       7
   1,  82,  48,   0,       0
   1,  70,  64,   0,       0
   1,  39,  64,   0,     120
   2,  82,   0,   0,       0
   2,  70,   0,   0,      13
   1,  82,  48,   0,       0
   1,  70,  64,   0,     107
   2,  39,   0,   0,      13
   2,  82,   0,   0,       0
   2,  70,   0,   0,      13
   1,  94,  64,   0,       0
   1,  82,  48,   0,       0
   1,  70,  64,   0,       0
   1,  41,  64,   0,      34
   2,  94,   0,   0,       4
   1,  92,  64,   0,      34
   2,  92,   0,   0,       4
   1,  91,  64,   0,      34
   2,  91,   0,   0,       4
   1,  92,  64,   0,      34
   2,  92,   0,   0,       4
   1,  91,  64,   0,      34
   2,  91,   0,   0,       4
   1,  89,  64,   0,      34
   2,  89,   0,   0,       4
   1,  91,  64,   0,      11
   2,  82,   0,   0,       0
   2,  70,   0,   0,       0
   2,  41,   0,   0,      23
   2,  91,   0,   0,       4
   1,  89,  64,   0,       0
   1,  82,  48,   0,       0
   1,  70,  64,   0,       0
   1,  43,  64,   0,      34
   2,  89,   0,   0,       4
   1,  87,  64,   0,      34
   2,  87,   0,   0,       4
   1,  89,  64,   0,      34
   2,  89,   0,   0,       4
   1,  87,  64,   0,      34
   2,  87,   0,   0,       4
   1,  86,  64,   0,       8
   2,  87,   0,   0,       0
   2,  91,   0,   0,       0
   2,  94,   0,   0,      27
   2,  86,   0,   0,       4
   1,  84,  64,   0,      34
   2,  84,   0,   0,       4
   1,  82,  64,   0,      11
   2,  82,   0,   0,       0
   2,  70,   0,   0,       0
   2,  43,   0,   0,      23
   2,  82,   0,   0,       4
   1,  80,  64,   0,       0
   1,  84,  48,   0,       0
   1,  87,  48,   0,       0
   1,  90,  48,   0,       0
   1,  82,  48,   0,       0
   1,  70,  64,   0,       0
   1,  44,  64,   0,     180
   2,  44,   0,   0,      20
   1,  44,  64,   0,      40
   2,  80,   0,   0,       0
   2,  82,   0,   0,       0
   2,  70,   0,   0,      20
   2,  44,   0,   0,       7
   1,  84,  64,   0,       0
   1,  84,  48,   0,       0
   1,  72,  64,   0,       0
   1,  44,  64,   0,      48
   2,  84,   0,   0,       5
   1,  87,  64,   0,      48
   2,  87,   0,   0,       5
   1,  91,  64,   0,      48
   2,  91,   0,   0,       5
   1,  92,  64,   0,      48
   2,  92,   0,   0,       5
   1,  94,  64,   0,      27
   2,  84,   0,   0,       0
   2,  72,   0,   0,       0
   2,  44,   0,   0,      21
   2,  94,   0,   0,       5
   1,  96, 100,   0,       0
   1,  84,  48,   0,       0
   1,  72,  64,   0,       0
   1,  43,  64,   0,     240
   2,  43,   0,   0,      27
   1,  42,  64,   0,     160
   2,  84,   0,   0,       0
   2,  87,   0,   0,       0
   2,  90,   0,   0,      53
   2,  96,   0,   0,       0
   2,  84,   0,   0,       0
   2,  72,   0,   0,      27
   2,  42,   0,   0,      27
   1,  92,  80,   0,       0
   2,   0,  80,   0,       0
   1,  41,  64,   0,      48
   2,  92,   0,   0,       5
   1,  91,  80,   0,      48
   2,  91,   0,   0,       5
   1,  92,  80,   0,      48
   2,  92,   0,   0,       5
   1,  91,  80,   0,      48
   2,  91,   0,   0,       5
   1,  92,  80,   0,      27
   2,  41,   0,   0,      21
   2,  92,   0,   0,       5
   1,  91,  80,   0,       0
   1,  73,  80,   0,       0
   1,  41,  64,   0,      48
   2,  91,   0,   0,       5
   1,  92,  80,   0,      48
   2,  92,   0,   0,       5
   1,  94,  80,   0,      13
   2,  73,   0,   0,      13
   1,  73,  80,   0,      21
   2,  94,   0,   0,       5
   1,  92,  80,   0,      48
   2,  92,   0,   0,       5
   1,  94,  80,   0,      27
   2,  41,   0,   0,      13
   2,  73,   0,   0,       8
   2,  94,   0,   0,       5
   1,  92,  80,   0,       0
   1,  73,  80,   0,       0
   1,  41,  64,   0,      80
   2,  92,   0,   0,       9
   1,  91,  80,   0,      80
   2,  91,   0,   0,       9
   1,  92,  80,   0,      62
   2,  73,   0,   0,       0
   2,  41,   0,   0,      18
   2,  92,   0,   0,       9
   1,  90, 100,   0,       0
   1,  73,  80,   0,       0
   1,  41,  64,   0,     240
   2,  90,   0,   0,       0
   2,  73,   0,   0,       0
   2,  41,   0,   0,      27
   1,  90, 100,   0,       0
   1,  94, 100,   0,       0
   1,  73,  80,   0,       0
   1,  39,  64,   0,     180
